pid,bbl,bin,borough,electricity_use_kwh,building_area_sqft
4038898,1015070064,1047438,manhattan,324611.0,85247
4038900,1015120062,1047663,manhattan,300190.0,63068
4038901,1015210051,1048364,manhattan,416296.7,72283
4038906,1015820005,1051237,manhattan,347547.0,82796
4038907,1015900008,1051382,manhattan,1659903.8,312568
4038908,1016020009,1051439,manhattan,320217.7,78361
4038913,1018740058,1056550,manhattan,312345.2,77465
4038914,1018900024,1057182,manhattan,454909.8,169189
4038915,1018900040,1057188,manhattan,846504.1,194638
4038916,1018920006,1057259,manhattan,296006.2,111236
4038917,1018947501,1075440,manhattan,894994.0,232626
4038919,4021400021,4051288,queens,513904.5,198640
4038920,4114257502,4594603,queens,392882.6,158393
4038921,4114310036,0,unknown,845801.6,216883
4038922,4114317502,0,queens,705085.7,231801
4038923,4114460050,0,unknown,674694.0,1
4038924,4114460012,0,unknown,659612.9,1
4038925,4114460001,0,unknown,644458.5,1
4038926,4114510009,0,queens,483837.2,93786
4039170,1005320020,0,manhattan,1724646.7,197720
4039171,1005610045,1009101,manhattan,345769.7,98609
4039172,1006110065,1010852,manhattan,1063977.9,150941
4039173,1008160031,0,manhattan,2185866.9,372865
4039175,1008710044,1017804,manhattan,836463.8,130135
4039176,1008730019,1017843,manhattan,1161096.5,214984
4039177,1009170017,1020204,manhattan,593260.3,217438
4039178,1009397501,1087841,manhattan,1953488.0,178190
4039179,1010300039,1024919,manhattan,741377.0,124571
4039180,1010717502,1082441,manhattan,1412998.3,240413
4039181,1011860051,1031112,manhattan,245444.3,65600
4039184,1012700017,1034794,manhattan,314963.8,102000
4039188,1014450007,1044837,manhattan,631994.6,145748
4039190,1014890037,0,manhattan,537903.4,100550
4039191,1014890008,0,manhattan,489354.9,100550
4039192,1015167501,1073043,manhattan,333259.4,53726
4039193,1015650029,1050543,manhattan,2358850.9,409646
4039195,1018837501,1075433,manhattan,1055048.5,167437
4039199,2037880021,2025666,bronx,680591.2,167655
4039200,2037940013,2025916,bronx,585638.4,148131
4039201,2041620002,2045913,bronx,716658.5,127000
4039207,3001780054,3000724,brooklyn,386779.7,100226
4039209,3053290072,3124349,brooklyn,1143940.6,346282
4039210,3074221042,3334400,brooklyn,825272.1,228528
4039212,4033580040,4080154,queens,305998.2,91500
4039213,4058437503,4450968,unknown,1567256.1,360000
4040426,1005510001,1008850,manhattan,1997670.6,483340
4040454,1018870065,1057077,manhattan,310380.7,145703
4040788,1007937508,1087846,manhattan,1012111.5,86183
4040798,1012477501,1033928,manhattan,286827.2,73000
4040832,1000167521,1085929,manhattan,1767515.8,332500
4041295,4000160008,4594739,queens,2455749.0,204157
4041321,1011157501,1076225,manhattan,3453895.2,621304
