,bbl,eui
30266,1015410001,70.4
30267,4050027501,23.1
30275,3066230044,73.2
30276,3053070045,44.6
30277,1020910048,64.0
30278,1021740119,19.5
30279,2032610038,91.2
30280,3067380001,9.4
30281,3067150079,66.0
30282,3067120001,81.8
30283,3067670006,65.6
30284,3067380001,65.6
30285,2028410055,99.3
30286,2032870115,57.0
30287,2029850013,66.0
30288,3002500036,100.8
30289,1014090068,57.2
30290,1008660013,58.2
30291,2045080052,93.6
30292,2032790050,142.0
30293,3055950019,83.0
30294,3014230001,71.3
30295,2031690055,85.5
30296,2031690053,80.0
30297,2031720016,87.0
30298,2031690043,106.3
30299,2031720011,114.0
30300,1003780010,76.5
30301,2044470024,89.1
30302,1019930057,95.3
30303,2029070002,96.4
30304,2029730061,111.1
30305,2033090061,89.4
30306,2024230065,88.5
30307,2042480048,86.5
30308,2030410028,70.5
30309,2029500011,92.5
30310,3013850028,17.7
30311,2031930024,104.5
30312,3052100017,93.6
30313,3013880048,80.3
30314,3013850023,126.2
30315,2028790200,153.5
30316,2028690040,88.6
30317,3013790073,70.8
30318,2027630275,109.6
30319,2026770019,100.7
30320,2032250007,111.5
30321,2023290053,9.6
30322,2027630331,77.4
30323,2032500046,60.5
30324,4003510014,65.3
30325,1009930007,82.2
30326,1021640016,52.6
30327,1021370181,12.7
30328,1021380171,102.7
30329,1021380183,47.7
30330,1021390140,92.5
30331,1021380143,60.0
30332,1021390145,81.5
30333,1021390159,98.5
30334,2032070056,77.9
30335,3050590052,84.4
30336,3050810048,84.9
30337,1010920030,65.6
30338,4051350001,465.8
30339,1009180025,45.0
30340,1011430039,83.8
30341,1001790021,12.2
30342,1008567501,61.0
30343,1007710068,85.4
30344,1014410014,99.8
30345,3066270043,90.9
30346,3066270038,103.8
30347,3062840050,93.0
30348,1015940022,87.1
30349,1015510012,93.8
30350,1016300005,67.8
30352,1008630004,77.8
30353,1011630053,70.4
30355,1018850021,25.2
30356,1013270035,54.1
30365,1010570056,55.4
30366,1015290018,58.8
30368,1014980007,25.5
30371,1015040047,95.9
30372,1005150039,35.8
30373,1014690043,123.5
30375,3023950029,79.2
30377,2032370067,82.3
30379,4032560009,72.2
30380,2031950061,77.0
30381,1012207501,73.7
30382,2027200030,76.2
30383,1014710032,34.4
30384,1003757501,73.7
30385,3060940005,229.2
30386,3054220050,120.0
30387,3073690068,49.4
30390,3043280001,76.5
30392,2023310052,44.7
30393,3022300013,123.0
30394,1015020059,96.8
30395,2031540017,61.9
30396,1021700370,88.7
30398,1008020001,192.8
30399,3064710013,197.8
30400,1020610029,103.1
30401,3045990038,93.7
30402,3054420065,98.0
30404,1013980006,66.8
30405,3001610043,92.9
30406,1016030025,54.1
30407,1008300030,96.8
30408,3001500001,140.0
30409,1012610027,143.5
30410,3082810024,127.4
30411,1020870025,29.7
30412,1011630020,57.9
30413,4014560022,84.0
30415,3010290004,111.3
30416,1014980061,58.0
30417,3087170017,120.0
30418,2049940080,101.7
30420,3051740001,86.5
30422,4041380050,52.0
30423,4098350040,111.1
30424,4012610054,78.3
30425,1021370065,95.2
30426,1021370058,90.6
30427,1021350013,154.7
30428,1021350017,18.7
30429,1021350020,104.4
30430,4014520006,112.4
30431,4015610025,101.5
30432,1022400009,82.1
30433,4012677501,63.5
30434,1021420073,76.8
30435,1021420066,84.6
30436,4031007502,56.4
30437,4014780001,136.5
30439,1005930036,60.8
30440,1009180007,125.2
30441,1005880071,94.8
30442,1009120036,52.4
30443,1007220043,101.1
30444,1015120016,144.5
30445,1015780014,91.1
30446,1006350042,25.9
30448,1003980018,104.3
30449,1010360010,91.9
30450,1004760019,71.0
30451,1015000009,697.9
30453,3023750005,43.2
30454,1012460007,14.5
30457,1008830078,111.1
30458,1021370021,63.0
30459,1019270061,63.5
30461,1020260029,54.6
30462,3000300007,33.7
30463,4004100046,41.0
30464,1005800022,26.5
30465,4133660020,163.1
30466,1022460043,7.0
30467,1022460028,18.7
30468,1010340048,24.2
30469,3037210001,15.5
30470,1020140036,63.2
30471,1014560001,70.7
30472,1006920041,15.3
30473,2025827502,54.8
30474,2025827501,59.3
30475,3001400111,125.2
30476,1005040014,50.4
30477,1012287502,49.2
30478,1021710120,65.3
30479,4001310036,78.7
30480,1012080052,67.8
30481,1015800033,89.4
30482,2032580073,87.4
30483,3030580001,81.0
30484,3030600075,17.6
30485,3030770001,90.7
30486,3030780001,129.6
30487,2058590297,94.4
30488,3019330100,75.1
30489,2036630002,91.3
30490,1008880024,45.0
30491,1008887502,50.1
30492,3056130036,72.9
30493,2028060001,77.3
30494,2031940031,107.1
30495,2033280143,66.1
30496,2046330001,74.4
30497,2040490054,122.1
30498,2058640500,70.3
30499,2039740004,74.5
30500,4050500001,88.2
30501,2031640015,93.3
30502,2024570044,80.8
30503,3075480038,64.5
30504,3075480033,70.4
30505,3050590042,77.6
30506,3046530033,76.5
30507,3063330043,85.6
30508,3067480088,68.6
30509,3054170020,71.4
30510,3051610001,69.4
30511,3046460001,95.1
30512,3086820066,76.4
30513,3081820001,75.4
30514,3000410042,45.2
30515,3001867502,38.9
30516,1004597502,100.6
30517,1004397501,45.6
30518,2039860007,105.0
30519,4104990083,89.6
30520,1000700043,6.6
30521,1008060058,62.5
30522,4006400004,74.2
30523,4000980042,41.9
30524,1008380001,75.8
30525,3082350342,32.8
30526,3051510012,73.3
30527,3061170036,116.2
30528,3060010006,127.1
30529,3073540001,81.3
30530,3060100001,90.7
30531,3053990007,74.7
30532,3075900023,56.5
30533,3065010018,69.9
30534,3052310042,83.5
30535,3011790117,85.5
30536,3053740030,86.0
30537,1021770156,71.6
30538,4030780085,63.1
30539,4092650006,80.9
30540,2054440095,63.4
30541,2057710020,73.9
30542,1022170051,210.4
30543,1005230038,104.7
30544,4009030007,68.6
30545,4009080001,81.1
30546,1008417501,75.1
30547,1018290029,65.8
30548,2037430005,96.1
30549,2026890009,58.9
30550,2028500040,55.1
30551,1011220040,73.9
30552,1021700292,17.6
30553,2032670020,83.8
30554,1008190019,27.1
30555,2057000087,59.2
30556,1022360014,71.3
30557,1022260011,84.2
30558,1000720031,0.1
30559,1000720013,0.9
30560,3055950034,62.7
30561,3055950014,52.6
30562,3056080006,108.4
30563,3056080011,60.1
30564,4006040026,100.7
30565,2028410045,157.8
30566,2028390014,21.3
30567,1006940014,55.1
30568,2033350016,174.2
30569,2033350012,66.7
30570,2032250106,79.5
30571,2032120015,96.3
30572,2033240107,78.6
30573,1018200017,71.4
30574,2022720022,99.5
30575,2022710005,146.4
30576,2022690001,112.4
30578,3011000060,259.9
30579,1001950006,36.9
30580,1021220127,101.2
30581,4002480015,122.6
30582,4001910005,85.5
30583,3074590001,57.2
30584,3009170048,55.5
30585,2/02736/0189,76.1
30586,2/02762/0187,37.7
30587,4/03667/0491,8.9
30588,4049770080,103.6
30589,4108080050,43.0
30590,4055200001,37.0
30591,4/09120/0043,84.4
30592,2023400072,72.4
30593,1003090006,56.4
30594,3059070018,69.4
30595,1021340105,82.7
30596,4040340010,31.1
30597,3067050007,94.3
30598,3067030078,69.2
30599,3007330025,72.6
30600,1002200026,37.0
30601,4015550033,67.3
30602,4014640001,79.4
30603,2029610025,108.0
30604,1012910010,42.6
30605,1012610016,89.8
30606,1008690054,60.3
30607,1012380046,143.8
30608,1012870058,49.0
30609,3079150010,36.8
30610,3055300001,42.4
30611,2033690005,73.3
30612,2033480054,73.9
30613,2049970051,82.5
30614,2037760066,25.7
30615,2037760062,247.8
30616,2039220039,64.9
30617,2032480111,129.4
30618,2032500121,21.1
30619,2033470029,88.7
30620,1021750135,74.0
30621,2042490025,63.7
30622,2041700001,77.9
30623,1021800020,81.6
30624,1021800018,115.3
30625,1021760078,72.2
30626,1021800031,122.3
30627,1012450040,58.2
30628,1022430278,132.6
30629,3023310042,57.2
30630,4000490010,56.6
30631,4097950003,67.8
30632,1021420130,18.6
30633,2024650010,66.4
30634,4002480015,173.1
30635,1008060001,74.9
30640,1021790354,98.7
30641,1018760058,198.2
30642,1009060055,137.2
30643,1007710001,98.1
30644,1013440036,96.9
30646,3053420006,108.2
30647,3006520070,73.2
30648,3066950056,45.2
30649,1013510036,60.7
30650,1013510032,10.0
30657,4005440007,94.4
30658,2026740012,98.5
30659,1008020052,38.4
30660,1016430005,46.2
30661,2028720207,86.6
30662,1020500011,74.0
30663,2028720200,107.0
30664,1018770061,110.0
30665,4000527501,37.4
30667,4051047502,56.3
30669,1007930014,12.1
30670,4050517501,46.3
30671,4077610060,76.2
30672,4050247502,72.2
30676,4001570013,62.7
30677,4051257501,90.0
30678,4027847501,47.1
30679,4022677501,51.3
30681,4092317501,86.6
30682,4019470018,69.1
30683,1010107501,64.2
30684,1008900054,81.4
30685,1006377501,41.1
30686,1006370077,48.8
30687,1015160042,38.8
30688,1005190044,131.9
30689,1018770042,58.8
30690,1007700059,47.8
30691,1015060018,83.0
30692,1011840007,62.8
30693,1013380012,99.7
30694,1015700012,27.6
30695,1006380001,43.1
30696,1007177501,62.1
30697,1005127502,35.1
30698,1001347503,59.1
30699,1008507502,67.5
30700,4015540011,68.9
30701,4098840032,93.1
30702,4063270001,112.9
30703,3002360018,66.5
30704,1011210045,72.0
30705,3019610014,60.7
30706,1004250023,65.6
30707,4006767501,48.8
30708,1022430001,119.1
30709,1022430004,99.8
30710,1022430008,13.9
30711,2033240041,16.1
30712,2033240045,17.3
30713,2049940017,20.1
30714,1005007505,77.6
30715,1008460071,70.3
30716,1005157501,78.1
30717,1008627502,77.2
30718,1006327502,43.9
30719,1001447502,37.7
30720,1005127503,65.6
30721,1004610006,106.1
30723,1008500059,12.0
30724,1008027502,85.4
30725,1001717502,29.4
30726,1005947501,41.5
30727,1005287501,87.3
30728,1022380017,10.0
30729,1002147503,77.5
30730,3000557501,57.3
30731,4008460032,83.1
30732,4012210015,86.8
30734,4030870021,93.0
30735,4011750036,109.5
30736,4015260001,59.1
30737,4032580023,44.9
30738,1022400017,13.0
30739,1022430335,14.5
30740,4006210001,13.3
30741,1010670018,13.0
30742,1022250020,17.6
30743,4031000033,15.2
30744,4031560106,22.3
30745,1021270035,93.5
30746,1022170047,75.3
30747,2028130009,95.3
30748,2032920079,75.3
30749,1021390345,69.6
30750,3072330115,43.2
30751,3072320081,47.7
30752,3072320001,46.2
30753,3062960027,99.8
30754,3061100052,128.7
30755,1002840011,132.9
30756,1002367501,75.6
30757,1002007501,100.0
30758,1004927503,102.8
30759,1002097501,44.5
30760,1001627501,43.5
30761,3067240006,76.1
30762,3067210062,69.2
30763,3074390006,88.8
30764,3002380061,71.4
30765,4013040025,46.1
30766,1021300022,21.7
30767,3011770007,78.5
30768,1007930020,54.8
30769,1007977504,15.1
30770,1008440011,37.4
30771,1005427502,114.8
30772,1008510063,28.3
30773,1000787506,82.1
30774,1008727501,32.9
30775,1008750008,50.4
30776,1007640051,71.8
30777,1018870001,73.1
30778,1008490055,111.0
30779,1007467506,64.6
30780,1013490009,64.4
30781,1007420022,65.4
30782,1005830029,69.6
30783,1013340013,70.5
30784,1013467503,45.6
30785,1018440037,38.0
30786,1008470050,32.8
30787,1006460030,46.3
30788,1001937508,24.5
30789,1018670060,59.5
30790,1005630045,50.3
30791,1021790269,14.3
30792,1021800092,94.5
30793,1022350047,63.7
30794,3028090001,48.5
30795,3023720005,57.6
30796,2023940005,15.7
30797,2038200042,79.9
30798,2038190050,90.6
30799,2031480029,83.1
30800,2039270027,59.7
30801,2043230035,64.3
30802,2033460036,57.9
30803,2032920006,63.3
30804,4040110024,55.2
30805,2025140032,76.0
30806,2031560155,106.3
30807,1020360001,76.2
30808,1021150021,66.4
30809,2026150029,72.8
30810,2024550014,76.7
30811,5024507509,31.2
30812,1005977502,51.9
30813,1008010030,24.4
30814,1007980017,14.9
30815,1008797503,60.6
30816,1005307502,151.4
30817,1008210062,52.3
30818,1003097501,75.3
30819,1001477508,131.5
30820,1005950011,44.0
30821,1012500091,66.3
30822,1005290005,58.2
30823,3002530061,10.3
30824,3054910037,85.4
30825,3021510006,52.9
30826,1021580016,88.4
30827,1018420007,93.9
30828,1020970014,33.5
30829,2031030026,22.0
30830,1006290001,173.1
30831,2028420080,99.8
30832,2028420071,102.2
30833,2028680100,14.5
30834,1019880123,94.8
30835,5024517501,15.5
30836,5018010150,34.5
30837,3088190011,47.1
30838,3088200001,30.0
30840,4031510103,72.7
30841,4015470016,127.9
30842,4098300035,55.4
30843,4114510050,15.1
30844,4162300044,18.9
30845,4050057502,56.9
30846,4053280015,78.2
30847,4006540034,15.9
30848,4006540029,93.5
30849,4006540024,78.1
30850,4013120043,81.4
30851,3057920001,95.9
30852,1005900034,131.4
30853,2041720007,100.7
30854,3013960013,70.7
30855,1009090043,72.1
30856,3003550030,56.6
30857,1010200049,77.5
30858,1008880055,75.1
30859,2032550071,14.6
30860,4051807501,34.7
30861,1018710010,92.7
30862,3050990128,109.7
30863,1012380010,85.5
30864,1008460004,29.8
30865,1015100027,19.5
30866,2033080030,77.4
30867,1014240029,77.1
30868,2057070040,15.7
30869,2033260032,15.1
30870,2032280021,78.3
30871,2032140074,88.6
30872,1002040022,84.7
30873,4033480021,84.7
30874,1021630034,88.1
30875,1021670024,19.6
30876,1021660001,96.0
30877,1019220061,193.6
30878,1021390343,75.4
30879,1021420161,78.6
30880,1022250042,103.6
30881,1021420061,20.2
30882,1022390001,55.6
30883,1021770163,82.6
30884,4005310060,56.2
30885,1019050036,63.7
30886,1018230063,53.7
30887,3024180005,49.4
30888,3052570035,64.4
30889,3049060001,67.6
30890,2030020023,69.5
30891,2028090020,70.6
30892,2026430060,96.8
30893,1005007503,33.9
30894,1004820001,35.5
30895,5028297501,44.8
30896,3067800050,103.0
30897,1007930017,52.6
30898,1007927502,53.5
30899,1019540050,105.1
30900,1002040024,110.0
30901,1021080035,82.4
30902,3061100020,125.0
30903,3051560015,78.8
30904,3053990041,77.2
30905,3007490035,88.3
30906,3059690038,91.8
30907,3059690044,88.5
30908,3062770001,84.8
30909,3060480005,88.4
30910,1019310027,103.8
30911,2027240178,72.7
30912,1008780028,71.5
30913,1018627501,22.4
30914,1016210036,23.2
30915,1010387501,40.5
30916,3027320005,25.0
30917,4014430001,75.7
30919,1018810017,12.7
30920,1013630001,30.8
30921,3065360010,35.1
30922,3050420031,77.5
30923,3013210006,127.5
30924,3013210001,90.7
30925,3060520039,90.3
30926,2024630063,84.3
30927,2024630060,26.0
30928,1003850005,225.1
30929,1010370040,97.1
30930,1010560019,119.9
30931,3020957501,62.3
30932,3023347501,183.3
30933,3023267501,90.0
30935,3030237501,16.0
30936,3011457502,21.7
30938,3046590012,90.2
30939,1018310029,95.2
30940,1021520048,31.2
30941,2031730050,19.6
30942,2031650024,95.4
30943,2032880001,60.8
30944,3056560006,119.0
30945,1003980002,56.4
30946,1021250053,20.2
30947,4005880018,27.9
30948,4005780006,90.7
30949,4006200051,81.3
30950,4005900021,22.7
30951,4005900023,157.3
30952,3023440016,64.1
30953,1019430019,102.5
30954,1013190012,53.4
30955,4025460001,27.7
30956,4156100001,113.1
30957,1018230018,89.7
30958,1020320043,58.6
30959,1020360061,73.1
30960,1020390001,98.4
30961,1020460007,67.4
30962,1020460063,52.4
30963,2026620010,41.6
30964,2026690006,76.2
30965,2026690047,83.8
30966,2029030003,82.9
30967,2029340023,28.3
30968,2029847501,65.2
30969,2030460003,86.6
30970,2037760044,73.1
30971,1019940038,86.1
30972,1019940057,0.0
30973,2038270201,104.5
30974,4032370040,39.3
30975,1019880001,4.7
30976,2025740064,3.1
30977,2031950090,6.8
30978,3024250030,6.7
30979,4003680011,39.9
30980,3000220016,40.3
30981,3043880028,18.7
30982,3054470001,68.7
30983,3019667503,42.1
30984,3020960014,52.5
30985,3061337501,82.2
30986,3086690068,98.1
30987,1003970012,175.5
30988,3046750001,94.2
30989,3009817501,54.3
30990,3041260025,131.7
30991,1006300043,68.2
30992,3001670013,68.0
30993,3050520002,10.1
30994,3057310064,74.2
30995,3050520007,203.8
30996,3050520011,8.8
30997,1012270054,119.6
30998,1021340180,122.4
30999,2043170037,141.8
31000,2024350025,83.7
31001,2027910044,86.1
31002,1018230018,86.6
31004,1020390001,93.4
31006,1020460063,49.4
31007,2026620010,47.3
31008,2026690006,73.9
31009,2026690047,81.4
31010,2029030003,79.8
31011,2029340023,24.2
31012,2029847501,61.3
31015,1007347502,67.8
31016,2033350046,64.0
31017,2032540005,69.2
31018,1001750029,20.1
31019,4025540055,87.8
31020,4025640001,31.2
31021,1008637501,108.8
31022,3009180036,59.4
31023,1017860001,70.1
31024,4036760037,101.9
31025,4036760034,91.1
31026,4036760031,101.0
31027,1013907501,341.7
31028,1005290055,24.0
31029,1011170021,18.2
31030,1011970050,77.7
31038,2024610001,76.6
31044,2028310005,85.9
31045,2029720062,83.3
31046,2033180003,68.1
31047,2028750039,72.8
31048,2028090012,52.6
31049,2032930139,73.5
31050,2032150020,63.4
31051,2046000019,206.5
31052,2024810019,19.0
31053,2032130090,84.2
31054,2032130024,82.7
31055,3056560001,131.2
31056,1020880036,48.7
31057,1020880029,164.8
31058,1020910032,96.1
31059,1021760011,82.8
31060,3007350060,111.7
31061,4005497502,51.8
31062,4014700059,96.9
31063,2024710024,16.4
31064,2024560222,192.8
31065,1021300029,80.5
31066,4008460036,68.9
31067,4052370030,74.6
31068,4001900016,64.8
31069,2024550001,108.6
31070,1008670018,91.1
31071,1007880071,39.4
31073,3053400018,60.9
31074,1011290047,60.8
31075,2031530023,163.0
31076,3001520001,23.7
31077,4005650023,176.8
31078,4062380001,153.7
31079,4001340029,82.6
31080,4062580016,84.7
31081,4092600018,11.1
31082,4088760006,101.8
31083,4008460038,34.1
31084,4049780004,83.2
31085,1003507501,17.2
31086,1018790029,83.8
31087,1004807502,20.9
31088,1001947507,36.2
31089,1001757505,137.4
31090,4063280001,37.8
31091,4030930055,81.1
31092,3028570106,38.5
31093,1015700031,7.8
31094,1010590008,9.9
31095,4093750212,1.5
31096,3011920046,0.4
31097,3051240033,120.9
31098,3050580040,59.9
31099,3051010090,103.0
31100,3075600034,79.4
31101,3067950015,70.7
31102,3074220040,84.6
31103,2030710047,36.4
31104,2032700049,14.5
31105,2032750011,18.9
31106,2033410083,85.2
31107,2033240104,70.8
31108,2033280001,42.7
31109,1018590024,56.8
31110,1018810035,150.5
31111,1017260039,53.1
31112,3050240001,74.1
31113,5005790045,78.1
31114,1015690029,6.7
31115,1006210027,9.8
31116,4002570021,355.1
31117,4002590014,7.7
31118,4155550025,51.1
31119,3020450053,28.0
31120,2031490056,100.9
31121,2024350020,109.6
31122,2027920018,91.2
31123,2028130003,106.8
31124,2024520035,102.4
31125,2032180078,93.1
31126,2031840019,104.0
31127,2031840026,114.2
31128,2030250009,122.3
31129,2027910040,96.1
31130,2033320030,15.8
31131,1012170035,119.9
31132,1017720064,31.1
31133,1022380014,59.6
31134,1010780016,88.4
31135,1018950012,31.8
31136,3003760021,57.9
31137,1004990037,48.4
31138,2045100028,73.8
31139,1002110018,87.3
31140,1015670037,48.3
31141,1004050017,56.9
31142,3062970038,92.7
31143,1012250023,12.2
31144,1008310020,55.6
31145,1015070021,41.7
31146,1005230032,64.2
31147,1018767501,60.0
31148,1011960035,25.6
31149,1011660058,70.8
31150,1011997502,85.4
31151,1014970005,70.6
31152,1015450039,12.4
31153,1012060032,11.6
31154,1018930006,14.5
31155,1007620014,47.7
31156,1011820012,21.8
31157,1018457502,68.3
31158,1008580032,87.7
31159,1005750072,67.5
31160,1020610051,69.3
31161,1019760013,60.8
31162,1005550011,63.2
31163,1005220004,58.8
31164,1008750025,76.9
31165,1001407503,87.7
31166,1007967501,127.5
31167,1005950006,32.9
31168,1020720001,19.7
31169,1020870097,41.0
31170,1004847501,68.2
31171,2042730013,80.3
31172,1020830037,62.9
31173,1021540043,84.3
31174,3075840012,94.3
31175,3052400110,62.6
31176,3050870032,12.4
31177,3068580006,67.9
31178,3053570040,57.0
31179,3054110023,76.8
31180,3053920027,58.2
31181,3053920052,59.6
31182,3011530010,12.1
31183,1021610021,40.6
31184,1020750001,67.2
31185,1020820043,55.0
31186,1009960043,53.6
31187,3061140053,83.1
31188,4001680041,63.8
31189,3011070027,119.9
31190,4015080006,91.7
31191,3057140033,102.3
31192,5001820062,59.6
31193,2048340052,29.0
31194,2048340063,54.5
31195,5033070025,14.6
31196,3063300038,89.6
31197,4014770050,98.4
31198,4013060130,76.9
31199,1005947508,60.0
31200,4005347501,62.5
31201,4000550033,86.6
31202,4005800030,85.3
31203,4001530007,13.4
31204,4002000023,93.6
31205,4033470054,91.3
31206,4014820011,100.7
31207,2029660017,119.2
31208,1015660014,41.9
31209,1005640011,59.5
31210,3038220031,77.6
